data;
param V := 256;
param E := 
8 76 1
8 93 1
8 110 1
8 127 1
8 23 1
8 38 1
8 53 1
8 68 1
8 83 1
8 98 1
8 113 1
8 128 1
8 9 1
8 10 1
8 11 1
8 12 1
8 13 1
8 14 1
8 15 1
8 24 1
8 40 1
8 56 1
8 72 1
8 88 1
8 104 1
8 120 1
8 136 1
8 152 1
8 168 1
8 184 1
8 200 1
8 216 1
8 232 1
8 248 1
8 7 1
8 6 1
8 5 1
8 4 1
8 3 1
8 2 1
8 1 1
8 0 1
9 26 1
9 43 1
9 60 1
9 77 1
9 94 1
9 111 1
9 24 1
9 39 1
9 54 1
9 69 1
9 84 1
9 99 1
9 114 1
9 129 1
9 144 1
9 10 1
9 11 1
9 12 1
9 13 1
9 14 1
9 15 1
9 25 1
9 41 1
9 57 1
9 73 1
9 89 1
9 105 1
9 121 1
9 137 1
9 153 1
9 169 1
9 185 1
9 201 1
9 217 1
9 233 1
9 249 1
9 8 1
9 7 1
9 6 1
9 5 1
9 4 1
9 3 1
9 2 1
9 1 1
9 0 1
10 27 1
10 44 1
10 61 1
10 78 1
10 95 1
10 25 1
10 40 1
10 55 1
10 70 1
10 85 1
10 100 1
10 115 1
10 130 1
10 145 1
10 160 1
10 11 1
10 12 1
10 13 1
10 14 1
10 15 1
10 26 1
10 42 1
10 58 1
10 74 1
10 90 1
10 106 1
10 122 1
10 138 1
10 154 1
10 170 1
10 186 1
10 202 1
10 218 1
10 234 1
10 250 1
10 9 1
10 8 1
10 7 1
10 6 1
10 5 1
10 4 1
10 3 1
10 2 1
10 1 1
10 0 1
11 28 1
11 45 1
11 62 1
11 79 1
11 26 1
11 41 1
11 56 1
11 71 1
11 86 1
11 101 1
11 116 1
11 131 1
11 146 1
11 161 1
11 176 1
11 12 1
11 13 1
11 14 1
11 15 1
11 27 1
11 43 1
11 59 1
11 75 1
11 91 1
11 107 1
11 123 1
11 139 1
11 155 1
11 171 1
11 187 1
11 203 1
11 219 1
11 235 1
11 251 1
11 10 1
11 9 1
11 8 1
11 7 1
11 6 1
11 5 1
11 4 1
11 3 1
11 2 1
11 1 1
11 0 1
12 29 1
12 46 1
12 63 1
12 27 1
12 42 1
12 57 1
12 72 1
12 87 1
12 102 1
12 117 1
12 132 1
12 147 1
12 162 1
12 177 1
12 192 1
12 13 1
12 14 1
12 15 1
12 28 1
12 44 1
12 60 1
12 76 1
12 92 1
12 108 1
12 124 1
12 140 1
12 156 1
12 172 1
12 188 1
12 204 1
12 220 1
12 236 1
12 252 1
12 11 1
12 10 1
12 9 1
12 8 1
12 7 1
12 6 1
12 5 1
12 4 1
12 3 1
12 2 1
12 1 1
12 0 1
13 30 1
13 47 1
13 28 1
13 43 1
13 58 1
13 73 1
13 88 1
13 103 1
13 118 1
13 133 1
13 148 1
13 163 1
13 178 1
13 193 1
13 208 1
13 14 1
13 15 1
13 29 1
13 45 1
13 61 1
13 77 1
13 93 1
13 109 1
13 125 1
13 141 1
13 157 1
13 173 1
13 189 1
13 205 1
13 221 1
13 237 1
13 253 1
13 12 1
13 11 1
13 10 1
13 9 1
13 8 1
13 7 1
13 6 1
13 5 1
13 4 1
13 3 1
13 2 1
13 1 1
13 0 1
14 31 1
14 29 1
14 44 1
14 59 1
14 74 1
14 89 1
14 104 1
14 119 1
14 134 1
14 149 1
14 164 1
14 179 1
14 194 1
14 209 1
14 224 1
14 15 1
14 30 1
14 46 1
14 62 1
14 78 1
14 94 1
14 110 1
14 126 1
14 142 1
14 158 1
14 174 1
14 190 1
14 206 1
14 222 1
14 238 1
14 254 1
14 13 1
14 12 1
14 11 1
14 10 1
14 9 1
14 8 1
14 7 1
14 6 1
14 5 1
14 4 1
14 3 1
14 2 1
14 1 1
14 0 1
15 30 1
15 45 1
15 60 1
15 75 1
15 90 1
15 105 1
15 120 1
15 135 1
15 150 1
15 165 1
15 180 1
15 195 1
15 210 1
15 225 1
15 240 1
15 31 1
15 47 1
15 63 1
15 79 1
15 95 1
15 111 1
15 127 1
15 143 1
15 159 1
15 175 1
15 191 1
15 207 1
15 223 1
15 239 1
15 255 1
15 14 1
15 13 1
15 12 1
15 11 1
15 10 1
15 9 1
15 8 1
15 7 1
15 6 1
15 5 1
15 4 1
15 3 1
15 2 1
15 1 1
15 0 1
16 33 1
16 50 1
16 67 1
16 84 1
16 101 1
16 118 1
16 135 1
16 152 1
16 169 1
16 186 1
16 203 1
16 220 1
16 237 1
16 254 1
16 17 1
16 18 1
16 19 1
16 20 1
16 21 1
16 22 1
16 23 1
16 24 1
16 25 1
16 26 1
16 27 1
16 28 1
16 29 1
16 30 1
16 31 1
16 32 1
16 48 1
16 64 1
16 80 1
16 96 1
16 112 1
16 128 1
16 144 1
16 160 1
16 176 1
16 192 1
16 208 1
16 224 1
16 240 1
16 1 1
16 0 1
17 34 1
17 51 1
17 68 1
17 85 1
17 102 1
17 119 1
17 136 1
17 153 1
17 170 1
17 187 1
17 204 1
17 221 1
17 238 1
17 255 1
17 32 1
17 18 1
17 19 1
17 20 1
17 21 1
17 22 1
17 23 1
17 24 1
17 25 1
17 26 1
17 27 1
17 28 1
17 29 1
17 30 1
17 31 1
17 33 1
17 49 1
17 65 1
17 81 1
17 97 1
17 113 1
17 129 1
17 145 1
17 161 1
17 177 1
17 193 1
17 209 1
17 225 1
17 241 1
17 16 1
17 2 1
17 1 1
17 0 1
18 35 1
18 52 1
18 69 1
18 86 1
18 103 1
18 120 1
18 137 1
18 154 1
18 171 1
18 188 1
18 205 1
18 222 1
18 239 1
18 33 1
18 48 1
18 19 1
18 20 1
18 21 1
18 22 1
18 23 1
18 24 1
18 25 1
18 26 1
18 27 1
18 28 1
18 29 1
18 30 1
18 31 1
18 34 1
18 50 1
18 66 1
18 82 1
18 98 1
18 114 1
18 130 1
18 146 1
18 162 1
18 178 1
18 194 1
18 210 1
18 226 1
18 242 1
18 17 1
18 16 1
18 3 1
18 2 1
18 1 1
19 36 1
19 53 1
19 70 1
19 87 1
19 104 1
19 121 1
19 138 1
19 155 1
19 172 1
19 189 1
19 206 1
19 223 1
19 34 1
19 49 1
19 64 1
19 20 1
19 21 1
19 22 1
19 23 1
19 24 1
19 25 1
19 26 1
19 27 1
19 28 1
19 29 1
19 30 1
19 31 1
19 35 1
19 51 1
19 67 1
19 83 1
19 99 1
19 115 1
19 131 1
19 147 1
19 163 1
19 179 1
19 195 1
19 211 1
19 227 1
19 243 1
19 18 1
19 17 1
19 16 1
19 4 1
19 3 1
19 2 1
20 37 1
20 54 1
20 71 1
20 88 1
20 105 1
20 122 1
20 139 1
20 156 1
20 173 1
20 190 1
20 207 1
20 35 1
20 50 1
20 65 1
20 80 1
20 21 1
20 22 1
20 23 1
20 24 1
20 25 1
20 26 1
20 27 1
20 28 1
20 29 1
20 30 1
20 31 1
20 36 1
20 52 1
20 68 1
20 84 1
20 100 1
20 116 1
20 132 1
20 148 1
20 164 1
20 180 1
20 196 1
20 212 1
20 228 1
20 244 1
20 19 1
20 18 1
20 17 1
20 16 1
20 5 1
20 4 1
20 3 1
21 38 1
21 55 1
21 72 1
21 89 1
21 106 1
21 123 1
21 140 1
21 157 1
21 174 1
21 191 1
21 36 1
21 51 1
21 66 1
21 81 1
21 96 1
21 22 1
21 23 1
21 24 1
21 25 1
21 26 1
21 27 1
21 28 1
21 29 1
21 30 1
21 31 1
21 37 1
21 53 1
21 69 1
21 85 1
21 101 1
21 117 1
21 133 1
21 149 1
21 165 1
21 181 1
21 197 1
21 213 1
21 229 1
21 245 1
21 20 1
21 19 1
21 18 1
21 17 1
21 16 1
21 6 1
21 5 1
21 4 1
22 39 1
22 56 1
22 73 1
22 90 1
22 107 1
22 124 1
22 141 1
22 158 1
22 175 1
22 37 1
22 52 1
22 67 1
22 82 1
22 97 1
22 112 1
22 23 1
22 24 1
22 25 1
22 26 1
22 27 1
22 28 1
22 29 1
22 30 1
22 31 1
22 38 1
22 54 1
22 70 1
22 86 1
22 102 1
22 118 1
22 134 1
22 150 1
22 166 1
22 182 1
22 198 1
22 214 1
22 230 1
22 246 1
22 21 1
22 20 1
22 19 1
22 18 1
22 17 1
22 16 1
22 7 1
22 6 1
22 5 1
23 40 1
23 57 1
23 74 1
23 91 1
23 108 1
23 125 1
23 142 1
23 159 1
23 38 1
23 53 1
23 68 1
23 83 1
23 98 1
23 113 1
23 128 1
23 24 1
23 25 1
23 26 1
23 27 1
23 28 1
23 29 1
23 30 1
23 31 1
23 39 1
23 55 1
23 71 1
23 87 1
23 103 1
23 119 1
23 135 1
23 151 1
23 167 1
23 183 1
23 199 1
23 215 1
23 231 1
23 247 1
23 22 1
23 21 1
23 20 1
23 19 1
23 18 1
23 17 1
23 16 1
23 8 1
23 7 1
23 6 1
24 41 1
24 58 1
24 75 1
24 92 1
24 109 1
24 126 1
24 143 1
24 39 1
24 54 1
24 69 1
24 84 1
24 99 1
24 114 1
24 129 1
24 144 1
24 25 1
24 26 1
24 27 1
24 28 1
24 29 1
24 30 1
24 31 1
24 40 1
24 56 1
24 72 1
24 88 1
24 104 1
24 120 1
24 136 1
24 152 1
24 168 1
24 184 1
24 200 1
24 216 1
24 232 1
24 248 1
24 23 1
24 22 1
24 21 1
24 20 1
24 19 1
24 18 1
24 17 1
24 16 1
24 9 1
24 8 1
24 7 1
25 42 1
25 59 1
25 76 1
25 93 1
25 110 1
25 127 1
25 40 1
25 55 1
25 70 1
25 85 1
25 100 1
25 115 1
25 130 1
25 145 1
25 160 1
25 26 1
25 27 1
25 28 1
25 29 1
25 30 1
25 31 1
25 41 1
25 57 1
25 73 1
25 89 1
25 105 1
25 121 1
25 137 1
25 153 1
25 169 1
25 185 1
25 201 1
25 217 1
25 233 1
25 249 1
25 24 1
25 23 1
25 22 1
25 21 1
25 20 1
25 19 1
25 18 1
25 17 1
25 16 1
25 10 1
25 9 1
25 8 1
26 43 1
26 60 1
26 77 1
26 94 1
26 111 1
26 41 1
26 56 1
26 71 1
26 86 1
26 101 1
26 116 1
26 131 1
26 146 1
26 161 1
26 176 1
26 27 1
26 28 1
26 29 1
26 30 1
26 31 1
26 42 1
26 58 1
26 74 1
26 90 1
26 106 1
26 122 1
26 138 1
26 154 1
26 170 1
26 186 1
26 202 1
26 218 1
26 234 1
26 250 1
26 25 1
26 24 1
26 23 1
26 22 1
26 21 1
26 20 1
26 19 1
26 18 1
26 17 1
26 16 1
26 11 1
26 10 1
26 9 1
27 44 1
27 61 1
27 78 1
27 95 1
27 42 1
27 57 1
27 72 1
27 87 1
27 102 1
27 117 1
27 132 1
27 147 1
27 162 1
27 177 1
27 192 1
27 28 1
27 29 1
27 30 1
27 31 1
27 43 1
27 59 1
27 75 1
27 91 1
27 107 1
27 123 1
27 139 1
27 155 1
27 171 1
27 187 1
27 203 1
27 219 1
27 235 1
27 251 1
27 26 1
27 25 1
27 24 1
27 23 1
27 22 1
27 21 1
27 20 1
27 19 1
27 18 1
27 17 1
27 16 1
27 12 1
27 11 1
27 10 1
28 45 1
28 62 1
28 79 1
28 43 1
28 58 1
28 73 1
28 88 1
28 103 1
28 118 1
28 133 1
28 148 1
28 163 1
28 178 1
28 193 1
28 208 1
28 29 1
28 30 1
28 31 1
28 44 1
28 60 1
28 76 1
28 92 1
28 108 1
28 124 1
28 140 1
28 156 1
28 172 1
28 188 1
28 204 1
28 220 1
28 236 1
28 252 1
28 27 1
28 26 1
28 25 1
28 24 1
28 23 1
28 22 1
28 21 1
28 20 1
28 19 1
28 18 1
28 17 1
28 16 1
28 13 1
28 12 1
28 11 1
29 46 1
29 63 1
29 44 1
29 59 1
29 74 1
29 89 1
29 104 1
29 119 1
29 134 1
29 149 1
29 164 1
29 179 1
29 194 1
29 209 1
29 224 1
29 30 1
29 31 1
29 45 1
29 61 1
29 77 1
29 93 1
29 109 1
29 125 1
29 141 1
29 157 1
29 173 1
29 189 1
29 205 1
29 221 1
29 237 1
29 253 1
29 28 1
29 27 1
29 26 1
29 25 1
29 24 1
29 23 1
29 22 1
29 21 1
29 20 1
29 19 1
29 18 1
29 17 1
29 16 1
29 14 1
29 13 1
29 12 1
30 47 1
30 45 1
30 60 1
30 75 1
30 90 1
30 105 1
30 120 1
30 135 1
30 150 1
30 165 1
30 180 1
30 195 1
30 210 1
30 225 1
30 240 1
30 31 1
30 46 1
30 62 1
30 78 1
30 94 1
30 110 1
30 126 1
30 142 1
30 158 1
30 174 1
30 190 1
30 206 1
30 222 1
30 238 1
30 254 1
30 29 1
30 28 1
30 27 1
30 26 1
30 25 1
30 24 1
30 23 1
30 22 1
30 21 1
30 20 1
30 19 1
30 18 1
30 17 1
30 16 1
30 15 1
30 14 1
30 13 1
31 46 1
31 61 1
31 76 1
31 91 1
31 106 1
31 121 1
31 136 1
31 151 1
31 166 1
31 181 1
31 196 1
31 211 1
31 226 1
31 241 1
31 47 1
31 63 1
31 79 1
31 95 1
31 111 1
31 127 1
31 143 1
31 159 1
31 175 1
31 191 1
31 207 1
31 223 1
31 239 1
31 255 1
31 30 1
31 29 1
31 28 1
31 27 1
31 26 1
31 25 1
31 24 1
31 23 1
31 22 1
31 21 1
31 20 1
31 19 1
31 18 1
31 17 1
31 16 1
31 15 1
31 14 1
32 49 1
32 66 1
32 83 1
32 100 1
32 117 1
32 134 1
32 151 1
32 168 1
32 185 1
32 202 1
32 219 1
32 236 1
32 253 1
32 33 1
32 34 1
32 35 1
32 36 1
32 37 1
32 38 1
32 39 1
32 40 1
32 41 1
32 42 1
32 43 1
32 44 1
32 45 1
32 46 1
32 47 1
32 48 1
32 64 1
32 80 1
32 96 1
32 112 1
32 128 1
32 144 1
32 160 1
32 176 1
32 192 1
32 208 1
32 224 1
32 240 1
32 17 1
32 16 1
32 2 1
32 0 1
33 50 1
33 67 1
33 84 1
33 101 1
33 118 1
33 135 1
33 152 1
33 169 1
33 186 1
33 203 1
33 220 1
33 237 1
33 254 1
33 48 1
33 34 1
33 35 1
33 36 1
33 37 1
33 38 1
33 39 1
33 40 1
33 41 1
33 42 1
33 43 1
33 44 1
33 45 1
33 46 1
33 47 1
33 49 1
33 65 1
33 81 1
33 97 1
33 113 1
33 129 1
33 145 1
33 161 1
33 177 1
33 193 1
33 209 1
33 225 1
33 241 1
33 32 1
33 18 1
33 17 1
33 16 1
33 3 1
33 1 1
34 51 1
34 68 1
34 85 1
34 102 1
34 119 1
34 136 1
34 153 1
34 170 1
34 187 1
34 204 1
34 221 1
34 238 1
34 255 1
34 49 1
34 64 1
34 35 1
34 36 1
34 37 1
34 38 1
34 39 1
34 40 1
34 41 1
34 42 1
34 43 1
34 44 1
34 45 1
34 46 1
34 47 1
34 50 1
34 66 1
34 82 1
34 98 1
34 114 1
34 130 1
34 146 1
34 162 1
34 178 1
34 194 1
34 210 1
34 226 1
34 242 1
34 33 1
34 32 1
34 19 1
34 18 1
34 17 1
34 4 1
34 2 1
34 0 1
35 52 1
35 69 1
35 86 1
35 103 1
35 120 1
35 137 1
35 154 1
35 171 1
35 188 1
35 205 1
35 222 1
35 239 1
35 50 1
35 65 1
35 80 1
35 36 1
35 37 1
35 38 1
35 39 1
35 40 1
35 41 1
35 42 1
35 43 1
35 44 1
35 45 1
35 46 1
35 47 1
35 51 1
35 67 1
35 83 1
35 99 1
35 115 1
35 131 1
35 147 1
35 163 1
35 179 1
35 195 1
35 211 1
35 227 1
35 243 1
35 34 1
35 33 1
35 32 1
35 20 1
35 19 1
35 18 1
35 5 1
35 3 1
35 1 1
36 53 1
36 70 1
36 87 1
36 104 1
36 121 1
36 138 1
36 155 1
36 172 1
36 189 1
36 206 1
36 223 1
36 51 1
36 66 1
36 81 1
36 96 1
36 37 1
36 38 1
36 39 1
36 40 1
36 41 1
36 42 1
36 43 1
36 44 1
36 45 1
36 46 1
36 47 1
36 52 1
36 68 1
36 84 1
36 100 1
36 116 1
36 132 1
36 148 1
36 164 1
36 180 1
36 196 1
36 212 1
36 228 1
36 244 1
36 35 1
36 34 1
36 33 1
36 32 1
36 21 1
36 20 1
36 19 1
36 6 1
36 4 1
36 2 1
37 54 1
37 71 1
37 88 1
37 105 1
37 122 1
37 139 1
37 156 1
37 173 1
37 190 1
37 207 1
37 52 1
37 67 1
37 82 1
37 97 1
37 112 1
37 38 1
37 39 1
37 40 1
37 41 1
37 42 1
37 43 1
37 44 1
37 45 1
37 46 1
37 47 1
37 53 1
37 69 1
37 85 1
37 101 1
37 117 1
37 133 1
37 149 1
37 165 1
37 181 1
37 197 1
37 213 1
37 229 1
37 245 1
37 36 1
37 35 1
37 34 1
37 33 1
37 32 1
37 22 1
37 21 1
37 20 1
37 7 1
37 5 1
37 3 1
38 55 1
38 72 1
38 89 1
38 106 1
38 123 1
38 140 1
38 157 1
38 174 1
38 191 1
38 53 1
38 68 1
38 83 1
38 98 1
38 113 1
38 128 1
38 39 1
38 40 1
38 41 1
38 42 1
38 43 1
38 44 1
38 45 1
38 46 1
38 47 1
38 54 1
38 70 1
38 86 1
38 102 1
38 118 1
38 134 1
38 150 1
38 166 1
38 182 1
38 198 1
38 214 1
38 230 1
38 246 1
38 37 1
38 36 1
38 35 1
38 34 1
38 33 1
38 32 1
38 23 1
38 22 1
38 21 1
38 8 1
38 6 1
38 4 1
39 56 1
39 73 1
39 90 1
39 107 1
39 124 1
39 141 1
39 158 1
39 175 1
39 54 1
39 69 1
39 84 1
39 99 1
39 114 1
39 129 1
39 144 1
39 40 1
39 41 1
39 42 1
39 43 1
39 44 1
39 45 1
39 46 1
39 47 1
39 55 1
39 71 1
39 87 1
39 103 1
39 119 1
39 135 1
39 151 1
39 167 1
39 183 1
39 199 1
39 215 1
39 231 1
39 247 1
39 38 1
39 37 1
39 36 1
39 35 1
39 34 1
39 33 1
39 32 1
39 24 1
39 23 1
39 22 1
39 9 1
39 7 1
39 5 1
40 57 1
40 74 1
40 91 1
40 108 1
40 125 1
40 142 1
40 159 1
40 55 1
40 70 1
40 85 1
40 100 1
40 115 1
40 130 1
40 145 1
40 160 1
40 41 1
40 42 1
40 43 1
40 44 1
40 45 1
40 46 1
40 47 1
40 56 1
40 72 1
40 88 1
40 104 1
40 120 1
40 136 1
40 152 1
40 168 1
40 184 1
40 200 1
40 216 1
40 232 1
40 248 1
40 39 1
40 38 1
40 37 1
40 36 1
40 35 1
40 34 1
40 33 1
40 32 1
40 25 1
40 24 1
40 23 1
40 10 1
40 8 1
40 6 1
41 58 1
41 75 1
41 92 1
41 109 1
41 126 1
41 143 1
41 56 1
41 71 1
41 86 1
41 101 1
41 116 1
41 131 1
41 146 1
41 161 1
41 176 1
41 42 1
41 43 1
41 44 1
41 45 1
41 46 1
41 47 1
41 57 1
41 73 1
41 89 1
41 105 1
41 121 1
41 137 1
41 153 1
41 169 1
41 185 1
41 201 1
41 217 1
41 233 1
41 249 1
41 40 1
41 39 1
41 38 1
41 37 1
41 36 1
41 35 1
41 34 1
41 33 1
41 32 1
41 26 1
41 25 1
41 24 1
41 11 1
41 9 1
41 7 1
42 59 1
42 76 1
42 93 1
42 110 1
42 127 1
42 57 1
42 72 1
42 87 1
42 102 1
42 117 1
42 132 1
42 147 1
42 162 1
42 177 1
42 192 1
42 43 1
42 44 1
42 45 1
42 46 1
42 47 1
42 58 1
42 74 1
42 90 1
42 106 1
42 122 1
42 138 1
42 154 1
42 170 1
42 186 1
42 202 1
42 218 1
42 234 1
42 250 1
42 41 1
42 40 1
42 39 1
42 38 1
42 37 1
42 36 1
42 35 1
42 34 1
42 33 1
42 32 1
42 27 1
42 26 1
42 25 1
42 12 1
42 10 1
42 8 1
43 60 1
43 77 1
43 94 1
43 111 1
43 58 1
43 73 1
43 88 1
43 103 1
43 118 1
43 133 1
43 148 1
43 163 1
43 178 1
43 193 1
43 208 1
43 44 1
43 45 1
43 46 1
43 47 1
43 59 1
43 75 1
43 91 1
43 107 1
43 123 1
43 139 1
43 155 1
43 171 1
43 187 1
43 203 1
43 219 1
43 235 1
43 251 1
43 42 1
43 41 1
43 40 1
43 39 1
43 38 1
43 37 1
43 36 1
43 35 1
43 34 1
43 33 1
43 32 1
43 28 1
43 27 1
43 26 1
43 13 1
43 11 1
43 9 1
44 61 1
44 78 1
44 95 1
44 59 1
44 74 1
44 89 1
44 104 1
44 119 1
44 134 1
44 149 1
44 164 1
44 179 1
44 194 1
44 209 1
44 224 1
44 45 1
44 46 1
44 47 1
44 60 1
44 76 1
44 92 1
44 108 1
44 124 1
44 140 1
44 156 1
44 172 1
44 188 1
44 204 1
44 220 1
44 236 1
44 252 1
44 43 1
44 42 1
44 41 1
44 40 1
44 39 1
44 38 1
44 37 1
44 36 1
44 35 1
44 34 1
44 33 1
44 32 1
44 29 1
44 28 1
44 27 1
44 14 1
44 12 1
44 10 1
45 62 1
45 79 1
45 60 1
45 75 1
45 90 1
45 105 1
45 120 1
45 135 1
45 150 1
45 165 1
45 180 1
45 195 1
45 210 1
45 225 1
45 240 1
45 46 1
45 47 1
45 61 1
45 77 1
45 93 1
45 109 1
45 125 1
45 141 1
45 157 1
45 173 1
45 189 1
45 205 1
45 221 1
45 237 1
45 253 1
45 44 1
45 43 1
45 42 1
45 41 1
45 40 1
45 39 1
45 38 1
45 37 1
45 36 1
45 35 1
45 34 1
45 33 1
45 32 1
45 30 1
45 29 1
45 28 1
45 15 1
45 13 1
45 11 1
46 63 1
46 61 1
46 76 1
46 91 1
46 106 1
46 121 1
46 136 1
46 151 1
46 166 1
46 181 1
46 196 1
46 211 1
46 226 1
46 241 1
46 47 1
46 62 1
46 78 1
46 94 1
46 110 1
46 126 1
46 142 1
46 158 1
46 174 1
46 190 1
46 206 1
46 222 1
46 238 1
46 254 1
46 45 1
46 44 1
46 43 1
46 42 1
46 41 1
46 40 1
46 39 1
46 38 1
46 37 1
46 36 1
46 35 1
46 34 1
46 33 1
46 32 1
46 31 1
46 30 1
46 29 1
46 14 1
46 12 1
47 62 1
47 77 1
47 92 1
47 107 1
47 122 1
47 137 1
47 152 1
47 167 1
47 182 1
47 197 1
47 212 1
47 227 1
47 242 1
47 63 1
47 79 1
47 95 1
47 111 1
47 127 1
47 143 1
47 159 1
47 175 1
47 191 1
47 207 1
47 223 1
47 239 1
47 255 1
47 46 1
47 45 1
47 44 1
47 43 1
47 42 1
47 41 1
47 40 1
47 39 1
47 38 1
47 37 1
47 36 1
47 35 1
47 34 1
47 33 1
47 32 1
47 31 1
47 30 1
47 15 1
47 13 1
48 65 1
48 82 1
48 99 1
48 116 1
48 133 1
48 150 1
48 167 1
48 184 1
48 201 1
48 218 1
48 235 1
48 252 1
48 49 1
48 50 1
48 51 1
48 52 1
48 53 1
48 54 1
48 55 1
48 56 1
48 57 1
48 58 1
48 59 1
48 60 1
48 61 1
48 62 1
48 63 1
48 64 1
48 80 1
48 96 1
48 112 1
48 128 1
48 144 1
48 160 1
48 176 1
48 192 1
48 208 1
48 224 1
48 240 1
48 33 1
48 32 1
48 18 1
48 16 1
48 3 1
48 0 1
49 66 1
49 83 1
49 100 1
49 117 1
49 134 1
49 151 1
49 168 1
49 185 1
49 202 1
49 219 1
49 236 1
49 253 1
49 64 1
49 50 1
49 51 1
49 52 1
49 53 1
49 54 1
49 55 1
49 56 1
49 57 1
49 58 1
49 59 1
49 60 1
49 61 1
49 62 1
49 63 1
49 65 1
49 81 1
49 97 1
49 113 1
49 129 1
49 145 1
49 161 1
49 177 1
49 193 1
49 209 1
49 225 1
49 241 1
49 48 1
49 34 1
49 33 1
49 32 1
